VDID,SubAuthorityCode,BiDirectional,VDType,LocationType,DetectionType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,LocationMile,RoadSection_Start,RoadSection_End,Link_LinkID,Link_Bearing,Link_RoadDirection,Link_LaneNum,Link_ActualLaneNum
VD-N3-S-238.001-M-RS,NFB-CR,0,2,1,1,120.70476,23.844019,000030,國道3號,0,238K+001,名間交流道,竹山交流道,0000300023800M,S,S,4,4
VD-N3-S-239.094-M-RS,NFB-CR,0,2,1,1,120.707817,23.83457,000030,國道3號,0,239K+094,名間交流道,竹山交流道,0000300023900M,S,S,3,3
VD-N3-S-240.251-M-RS,NFB-CR,0,2,1,1,120.707272,23.824289,000030,國道3號,0,240K+251,名間交流道,竹山交流道,0000300024000M,S,S,3,3
VD-N3-S-241.341-M-RS,NFB-CR,0,2,1,1,120.701361,23.816204,000030,國道3號,0,241K+341,名間交流道,竹山交流道,0000300024100M,SW,S,4,4
VD-N3-S-242.321-M-LOOP,NFB-CR,0,1,5,1,120.697304,23.808339,000030,國道3號,0,242K+321,名間交流道,竹山交流道,0000300024200M,S,S,4,4
VD-N3-S-243.451-N-LOOP,NFB-CR,0,1,5,1,120.700458,23.798716,000030,國道3號,0,243K+451,名間交流道,竹山交流道,0000300024360M,SE,S,3,3
VD-N3-S-243-I-ES-1X-南下入口2,NFB-CR,0,1,5,2,120.703289,23.796188,000030,國道3號,0,243K+700,竹山交流道,南雲交流道,0000301048010M,W,S,1,1
VD-N3-S-243-I-ES-1-南下入口1,NFB-CR,0,1,5,2,120.700187,23.797377,000030,國道3號,0,243K+700,竹山交流道,南雲交流道,0000301048010M,W,S,1,1
VD-N3-S-243-O-NE-1-南下出口,NFB-CR,0,1,5,2,120.70017,23.797852,000030,國道3號,0,243K+700,竹山交流道,南雲交流道,0000301048000M,SE,S,1,1
VD-N3-S-245.251-M-LOOP,NFB-CR,0,1,5,1,120.703259,23.783248,000030,國道3號,0,245K+251,竹山交流道,南雲交流道,0000300024500M,SW,S,3,3
VD-N3-S-246.241-M-LOOP,NFB-CR,0,1,5,1,120.696267,23.777729,000030,國道3號,0,246K+241,竹山交流道,南雲交流道,0000300024600M,W,S,3,3
VD-N3-S-247.831-M-RS,NFB-CR,0,2,1,1,120.680957,23.778439,000030,國道3號,0,247K+831,竹山交流道,南雲交流道,0000300024700M,W,S,3,3
VD-N3-S-248.861-M-LOOP,NFB-CR,0,1,5,1,120.670983,23.777356,000030,國道3號,0,248K+861,竹山交流道,南雲交流道,0000300024800M,W,S,3,3
VD-N3-S-249.835-N-LOOP,NFB-CR,0,1,5,1,120.661856,23.774622,000030,國道3號,0,249K+835,竹山交流道,南雲交流道,0000300024900M,W,S,3,3
VD-N3-S-250-I-ES-21-南下入口-南雲交流道,NFB-CR,0,1,5,2,120.658856,23.774838,000030,國道3號,0,250K+100,南雲交流道,斗六交流道,0000301049040M,SE,S,1,1
VD-N3-S-250.966-M-RS,NFB-CR,0,2,1,1,120.650755,23.774453,000030,國道3號,0,250K+966,南雲交流道,斗六交流道,0000300025090M,W,S,3,3
VD-N3-S-252.091-M-RS,NFB-CR,0,2,1,1,120.639641,23.774231,000030,國道3號,0,252K+091,南雲交流道,斗六交流道,0000300025200P,W,S,3,3
VD-N3-S-253.250-M-RS,NFB-CR,0,2,1,1,120.630317,23.774525,000030,國道3號,0,253K+250,南雲交流道,斗六交流道,0000300025300P,W,S,3,3
VD-N3-S-255.230-M-RS,NFB-CR,0,2,1,1,120.610301,23.772308,000030,國道3號,0,255K+230,南雲交流道,斗六交流道,0000300025500P,SW,S,3,3
VD-N3-S-256.334-M-RS,NFB-CR,0,2,1,1,120.605782,23.763537,000030,國道3號,0,256K+334,南雲交流道,斗六交流道,0000300025600P,S,S,3,3
VD-N3-S-257.424-M-RS,NFB-CR,0,2,1,1,120.600443,23.755094,000030,國道3號,0,257K+424,南雲交流道,斗六交流道,0000300025700P,SW,S,3,3
VD-N3-S-259.350-M-LOOP,NFB-CR,0,1,5,1,120.591771,23.74066,000030,國道3號,0,259K+350,南雲交流道,斗六交流道,0000300025900P,S,S,3,3
VD-N3-S-260-I-WS-1-南下入口,NFB-CR,0,1,5,2,120.596577,23.730945,000030,國道3號,0,260K+300,斗六交流道,古坑(北)交流道,0000301050070P,SE,S,1,1
VD-N3-S-260-I-WS-21-南下入口-斗六,NFB-CR,0,1,5,2,120.595153,23.732502,000030,國道3號,0,260K+300,斗六交流道,古坑(北)交流道,0000301050050P,E,S,1,1
VD-N3-S-260-O-NW-1-南下出口,NFB-CR,0,1,5,2,120.593945,23.734425,000030,國道3號,0,260K+300,斗六交流道,古坑(北)交流道,0000301050000P,SE,S,1,1
VD-N3-S-260.499-N-LOOP,NFB-CR,0,1,5,1,120.596476,23.731424,000030,國道3號,0,260K+499,斗六交流道,古坑(北)交流道,0000300026000P,SE,S,3,3
VD-N3-S-261.584-M-RS,NFB-CR,0,2,1,1,120.602363,23.723161,000030,國道3號,0,261K+584,斗六交流道,古坑(北)交流道,0000300026120P,SE,S,3,3
VD-N3-S-262.595-M-RS,NFB-CR,0,2,1,1,120.603046,23.714188,000030,國道3號,0,262K+595,斗六交流道,古坑(北)交流道,0000300026200P,S,S,3,3
VD-N3-S-263.665-M-RS,NFB-CR,0,2,1,1,120.603267,23.70462,000030,國道3號,0,263K+665,斗六交流道,古坑(北)交流道,0000300026300P,S,S,3,3
VD-N3-S-264.745-M-RS,NFB-CR,0,2,1,1,120.600507,23.695376,000030,國道3號,0,264K+745,斗六交流道,古坑(北)交流道,0000300026400P,S,S,3,3
VD-N3-S-265.815-M-RS,NFB-CR,0,2,1,1,120.594118,23.687728,000030,國道3號,0,265K+815,斗六交流道,古坑(北)交流道,0000300026600P,SW,S,3,3
VD-N3-S-266.885-M-LOOP,NFB-CR,0,1,5,1,120.589513,23.679054,000030,國道3號,0,266K+885,斗六交流道,古坑(北)交流道,0000300026700P,SW,S,3,3
VD-N3-S-268-O-NE-33,NFB-CR,0,1,5,2,120.577964,23.670861,000030,國道3號,0,268K+232,古坑(北)交流道,古坑系統交流道,0000301052030P,SW,S,1,1
VD-N3-S-268-O-NS-1,NFB-CR,0,1,5,2,120.582488,23.673733,000030,國道3號,0,268K+232,古坑(北)交流道,古坑系統交流道,0000301052000P,SW,S,1,1
VD-N3-S-268-O-NW-21,NFB-CR,0,1,5,2,120.579089,23.671483,000030,國道3號,0,268K+232,古坑(北)交流道,古坑系統交流道,0000301051000P,SW,S,1,1
VD-N3-S-268-O-NW-34,NFB-CR,0,1,5,2,120.577858,23.671047,000030,國道3號,0,268K+232,古坑(北)交流道,古坑系統交流道,0000301052020P,W,S,1,1
VD-N3-S-267.945-N-LOOP,NFB-CR,0,1,5,1,120.5813,23.672836,000030,國道3號,0,268K+300,古坑(北)交流道,古坑系統交流道,0000300026800P,SW,S,3,3
VD-N3-N-111.636-M-RS,NFB-CR,0,2,1,1,120.897683,24.719343,000030,國道3號,0,111K+636,西濱交流道,香山交流道,0000300111100K,NE,N,4,4
VD-N3-N-113.538-M-RS,NFB-CR,0,2,1,1,120.883757,24.70816,000030,國道3號,0,113K+538,西濱交流道,香山交流道,0000300111300K,NE,N,3,3
VD-N3-N-115-I-EN-1-北上入口,NFB-CR,0,1,5,2,120.865934,24.699877,000030,國道3號,0,115K+000,竹南交流道,西濱交流道,0000301126000K,NE,N,1,1
VD-N3-N-115.380-N-Loop,NFB-CR,0,1,5,1,120.866915,24.701508,000030,國道3號,0,115K+379,竹南交流道,西濱交流道,0000300111500K,NE,N,3,3
VD-N3-N-117.043-M-LOOP,NFB-CR,0,1,5,1,120.854055,24.69255,000030,國道3號,0,117K+043,竹南交流道,西濱交流道,0000300111700K,NE,N,3,3
VD-N3-N-117.950-M-RS,NFB-CR,0,2,1,1,120.854056,24.69255,000030,國道3號,0,117K+950,竹南交流道,西濱交流道,0000300111700K,NE,N,3,3
VD-N3-N-119.029-N-LOOP,NFB-CR,0,1,5,1,120.847324,24.676373,000030,國道3號,0,119K+029,竹南交流道,西濱交流道,0000300111900K,N,N,3,3
VD-N3-N-119-I-EN-21-北上入口-竹南頭份,NFB-CR,0,1,5,2,120.847944,24.675696,000030,國道3號,0,119K+100,大山交流道,竹南交流道,0000301127030K,NW,N,1,1
VD-N3-N-119-I-EN-1-北上入口1,NFB-CR,0,1,5,2,120.84755,24.677247,000030,國道3號,0,119K+100,大山交流道,竹南交流道,0000301127050K,N,N,2,2
VD-N3-N-119-I-EN-1X-北上入口2,NFB-CR,0,1,5,2,120.847575,24.677072,000030,國道3號,0,119K+100,大山交流道,竹南交流道,0000301127050K,N,N,2,2
VD-N3-N-119-O-SE-21-北上出口-竹南頭份,NFB-CR,0,1,5,2,120.847888,24.675105,000030,國道3號,0,119K+100,大山交流道,竹南交流道,0000301127010K,NE,N,1,1
VD-N3-N-119-O-SE-1-北上出口,NFB-CR,0,1,5,2,120.847698,24.674213,000030,國道3號,0,119K+100,大山交流道,竹南交流道,0000301127000K,N,N,1,1
VD-N3-N-120.973-M-LOOP,NFB-CR,0,1,5,1,120.842077,24.659724,000030,國道3號,0,120K+973,大山交流道,竹南交流道,0000300112000K,NE,N,3,3
VD-N3-N-121.826-M-RS,NFB-CR,0,2,1,1,120.836682,24.654414,000030,國道3號,0,121K+826,大山交流道,竹南交流道,0000300112100K,NE,N,3,3
VD-N3-N-123.130-M-後龍北地磅,NFB-CR,0,1,5,2,120.827463,24.645888,000030,國道3號,0,123K+130,大山交流道,竹南交流道,0000300112300K,NE,N,1,1
VD-N3-N-123.373-M-RS,NFB-CR,0,2,1,1,120.825738,24.64434,000030,國道3號,0,123K+373,大山交流道,竹南交流道,0000300112300K,NE,N,3,3
VD-N3-N-124.453-N-LOOP,NFB-CR,0,1,5,1,120.818487,24.637036,000030,國道3號,0,124K+453,大山交流道,竹南交流道,0000300112410K,NE,N,3,3
VD-N3-N-124-I-EN-1-北上入口1,NFB-CR,0,1,5,2,120.819595,24.638178,000030,國道3號,0,124K+500,後龍交流道,大山交流道,0000301128050K,NE,N,1,1
VD-N3-N-124-I-EN-1X-北上入口2,NFB-CR,0,1,5,2,120.818575,24.636795,000030,國道3號,0,124K+500,後龍交流道,大山交流道,0000301128050K,NE,N,2,2
VD-N3-N-124-I-EN-21-北上入口-造橋,NFB-CR,0,1,5,2,120.818457,24.636437,000030,國道3號,0,124K+500,後龍交流道,大山交流道,0000301128030K,N,N,1,1
VD-N3-N-124-O-SE-21-北上出口-造橋,NFB-CR,0,1,5,2,120.818249,24.636131,000030,國道3號,0,124K+500,後龍交流道,大山交流道,0000301128010K,E,N,1,1
VD-N3-N-124-O-SE-1-北上出口,NFB-CR,0,1,5,2,120.816921,24.634249,000030,國道3號,0,124K+500,後龍交流道,大山交流道,0000301128000K,NE,N,1,1
VD-N3-N-125.573-M-LOOP,NFB-CR,0,1,5,1,120.81425,24.627959,000030,國道3號,0,125K+573,後龍交流道,大山交流道,0000300112520K,N,N,3,3
VD-N3-N-127.400-M-LOOP,NFB-CR,0,1,5,1,120.807628,24.612934,000030,國道3號,0,127K+746,後龍交流道,大山交流道,0000300112700K,NE,N,3,3
VD-N3-N-129.623-N-LOOP,NFB-CR,0,1,5,1,120.789441,24.601925,000030,國道3號,0,129K+623,後龍交流道,大山交流道,0000300112960K,NE,N,3,3
VD-N3-N-129.897-N-LOOP,NFB-CR,0,1,5,1,120.787712,24.599955,000030,國道3號,0,129K+897,後龍交流道,大山交流道,0000300112960K,NE,N,3,3
VD-N3-N-130-I-EN-21-北上入口-苗栗,NFB-CR,0,1,5,2,120.786702,24.59776,000030,國道3號,0,130K+200,西湖服務區,後龍交流道,0000301129030K,N,N,1,1
VD-N3-N-130-I-EN-1-北上入口1,NFB-CR,0,1,5,2,120.788617,24.60087,000030,國道3號,0,130K+200,西湖服務區,後龍交流道,0000301129050K,NE,N,2,2
VD-N3-N-130-I-EN-1X-北上入口2,NFB-CR,0,1,5,2,120.787499,24.59916,000030,國道3號,0,130K+200,西湖服務區,後龍交流道,0000301129050K,NE,N,2,2
VD-N3-N-130-O-SE-1-北上出口,NFB-CR,0,1,5,2,120.784707,24.595847,000030,國道3號,0,130K+200,西湖服務區,後龍交流道,0000301129000K,NE,N,1,1
VD-N3-N-130-O-SE-21-北上出口-苗栗,NFB-CR,0,1,5,2,120.786461,24.597482,000030,國道3號,0,130K+200,西湖服務區,後龍交流道,0000301129010K,E,N,1,1
VD-N3-N-131.896-M-LOOP,NFB-CR,0,1,5,1,120.773238,24.587985,000030,國道3號,0,131K+896,西湖服務區,後龍交流道,0000300113100K,NE,N,3,3
VD-N3-N-133.863-M-RS,NFB-CR,0,2,1,1,120.762525,24.573952,000030,國道3號,0,133K+863,西湖服務區,後龍交流道,0000300113300K,N,N,3,3
VD-N3-N-134-R-SE-21-平面北上出口,NFB-CR,0,1,5,2,120.761109,24.567004,000030,國道3號,0,134K+800,通霄交流道,西湖服務區,0000301183000K,N,N,1,1
VD-N3-N-134-R-SE-1-北上出口,NFB-CR,0,1,5,2,120.759337,24.563279,000030,國道3號,0,134K+800,通霄交流道,西湖服務區,0000301183010K,NE,N,1,1
VD-N3-N-134-R-EN-1-北上入口,NFB-CR,0,1,5,2,120.761272,24.56754,000030,國道3號,0,134K+800,通霄交流道,西湖服務區,0000301183000K,N,N,1,1
VD-N3-N-135.002-N-LOOP,NFB-CR,0,1,5,1,120.759286,24.563934,000030,國道3號,0,135K+002,通霄交流道,西湖服務區,0000300113430K,N,N,3,3
VD-N3-N-136.296-M-RS,NFB-CR,0,2,1,1,120.751602,24.555022,000030,國道3號,0,136K+296,通霄交流道,西湖服務區,0000300113600K,NE,N,4,4
VD-N3-N-137.816-M-LOOP,NFB-CR,0,1,5,1,120.742972,24.543757,000030,國道3號,0,137K+816,通霄交流道,西湖服務區,0000300113700K,NE,N,3,3
VD-N3-N-139.931-M-RS,NFB-CR,0,2,1,1,120.730579,24.528578,000030,國道3號,0,139K+931,通霄交流道,西湖服務區,0000300113900K,NE,N,4,4
VD-N3-N-141.251-M-RS,NFB-CR,0,2,1,1,120.723179,24.518881,000030,國道3號,0,141K+251,通霄交流道,西湖服務區,0000300114100K,NE,N,4,4
VD-N3-N-143.471-M-RS,NFB-CR,0,2,1,1,120.709233,24.503608,000030,國道3號,0,143K+471,通霄交流道,西湖服務區,0000300114300K,NE,N,4,4
VD-N3-N-144-I-WN-1Y-北上入口3,NFB-CR,0,1,5,2,120.706489,24.496122,000030,國道3號,0,144K+300,苑裡交流道,通霄交流道,0000301130050K,N,N,2,2
VD-N3-N-144-I-WN-1X-北上入口2,NFB-CR,0,1,5,2,120.7066,24.496919,000030,國道3號,0,144K+300,苑裡交流道,通霄交流道,0000301130030K,SE,N,1,1
VD-N3-N-144-I-WN-1-北上入口1,NFB-CR,0,1,5,2,120.705439,24.496707,000030,國道3號,0,144K+300,苑裡交流道,通霄交流道,0000301130050K,N,N,2,2
VD-N3-N-144-O-SE-1-北上出口,NFB-CR,0,1,5,2,120.705472,24.495139,000030,國道3號,0,144K+300,苑裡交流道,通霄交流道,0000301130000K,NE,N,1,1
VD-N3-N-144-O-SE-21-北上出口-銅鑼,NFB-CR,0,1,5,2,120.707141,24.497123,000030,國道3號,0,144K+300,苑裡交流道,通霄交流道,0000301130010K,NE,N,1,1
VD-N3-N-144.585-N-LOOP,NFB-CR,0,1,5,1,120.704685,24.494594,000030,國道3號,0,144K+585,苑裡交流道,通霄交流道,0000300114400K,N,N,3,3
VD-N3-N-145.634-M-LOOP,NFB-CR,0,1,5,1,120.70165,24.485612,000030,國道3號,0,145K+634,苑裡交流道,通霄交流道,0000300114500K,NE,N,3,3
VD-N3-N-146.782-M-RS,NFB-CR,0,2,1,1,120.693536,24.478476,000030,國道3號,0,146K+782,苑裡交流道,通霄交流道,0000300114600K,NE,N,3,3
VD-N3-N-148.001-M-RS,NFB-CR,0,2,1,1,120.684302,24.471593,000030,國道3號,0,148K+001,苑裡交流道,通霄交流道,0000300114800K,NE,N,3,3
VD-N3-N-149.149-M-RS,NFB-CR,0,2,1,1,120.679313,24.462403,000030,國道3號,0,149K+149,苑裡交流道,通霄交流道,0000300114900K,N,N,3,3
VD-N3-N-150.358-M-RS,NFB-CR,0,2,1,1,120.678689,24.451446,000030,國道3號,0,150K+358,苑裡交流道,通霄交流道,0000300115000K,N,N,3,3
VD-N3-N-151.610-M-RS,NFB-CR,0,2,1,1,120.681534,24.440623,000030,國道3號,0,151K+610,苑裡交流道,通霄交流道,0000300115100K,N,N,3,3
VD-N3-N-152.790-M-RS,NFB-CR,0,2,1,1,120.683227,24.430053,000030,國道3號,0,152K+790,苑裡交流道,通霄交流道,0000300115200K,N,N,3,3
VD-N3-N-154.051-M-LOOP,NFB-CR,0,1,5,1,120.67892,24.42003,000030,國道3號,0,154K+051,苑裡交流道,通霄交流道,0000300115400K,NE,N,3,3
VD-N3-N-155.231-M-RS,NFB-CR,0,2,1,1,120.673098,24.410303,000030,國道3號,0,155K+231,苑裡交流道,通霄交流道,0000300115500K,N,N,3,3
VD-N3-N-156.436-N-LOOP,NFB-CR,0,1,5,1,120.670074,24.399817,000030,國道3號,0,156K+436,苑裡交流道,通霄交流道,0000300115610K,N,N,3,3
VD-N3-N-156-I-EN-21-北上入口-三義,NFB-CR,0,1,5,2,120.670159,24.396213,000030,國道3號,0,156K+800,大甲交流道,苑裡交流道,0000301131040K,N,N,1,1
VD-N3-N-156-I-EN-1X-北上入口2,NFB-CR,0,1,5,2,120.670168,24.398036,000030,國道3號,0,156K+800,大甲交流道,苑裡交流道,0000301131060K,N,N,2,2
VD-N3-N-156-I-EN-1-北上入口1,NFB-CR,0,1,5,2,120.670209,24.399704,000030,國道3號,0,156K+800,大甲交流道,苑裡交流道,0000301131060K,N,N,2,2
VD-N3-N-156-O-SE-1-北上出口,NFB-CR,0,1,5,2,120.669008,24.393552,000030,國道3號,0,156K+800,大甲交流道,苑裡交流道,0000301131000B,N,N,1,1
VD-N3-N-156-O-SE-21-北上出口-三義,NFB-CR,0,1,5,2,120.669008,24.395518,000030,國道3號,0,156K+800,大甲交流道,苑裡交流道,0000301131020K,E,N,1,1
VD-N3-N-157.600-M-LOOP,NFB-CR,0,1,5,1,120.668037,24.389401,000030,國道3號,0,157K+600,大甲交流道,苑裡交流道,0000300115750B,N,N,3,3
VD-N3-N-159.275-M-大甲北地磅,NFB-CR,0,1,5,2,120.665096,24.374506,000030,國道3號,0,159K+275,大甲交流道,苑裡交流道,0000300115900B,N,N,1,1
VD-N3-N-159.490-M-RS,NFB-CR,0,2,1,1,120.66461,24.372579,000030,國道3號,0,159K+490,大甲交流道,苑裡交流道,0000300115900B,N,N,3,3
VD-N3-N-161.621-M-LOOP,NFB-CR,0,1,5,1,120.660344,24.353879,000030,國道3號,0,161K+621,大甲交流道,苑裡交流道,0000300116100B,N,N,3,3
VD-N3-N-162.721-M-RS,NFB-CR,0,2,1,1,120.655581,24.344919,000030,國道3號,0,162K+721,大甲交流道,苑裡交流道,0000300116200B,NE,N,3,3
VD-N3-N-164-I-EN-21-北上入口-外埔,NFB-CR,0,1,5,2,120.644146,24.33636,000030,國道3號,0,164K+200,中港系統交流道,大甲交流道,0000301132040B,N,N,1,1
VD-N3-N-164-I-EN-1-北上入口,NFB-CR,0,1,5,2,120.645799,24.337699,000030,國道3號,0,164K+200,中港系統交流道,大甲交流道,0000301132060B,NE,N,2,2
VD-N3-N-164-O-SW-22-北上出口-大甲,NFB-CR,0,1,5,2,120.63887,24.33547,000030,國道3號,0,164K+200,中港系統交流道,大甲交流道,0000301132000B,E,N,1,1
VD-N3-N-164-O-SE-21-北上出口-外埔,NFB-CR,0,1,5,2,120.642498,24.336229,000030,國道3號,0,164K+200,中港系統交流道,大甲交流道,0000301132010B,E,N,1,1
VD-N3-N-164.751-N-LOOP,NFB-CR,0,1,5,1,120.638736,24.33572,000030,國道3號,0,164K+751,中港系統交流道,大甲交流道,0000300116400B,E,N,3,3
VD-N3-N-165.671-M-LOOP,NFB-CR,0,1,5,1,120.630725,24.331992,000030,國道3號,0,165K+671,中港系統交流道,大甲交流道,0000300116520B,NE,N,4,4
VD-N3-N-166.688-M-RS,NFB-CR,0,2,1,1,120.623961,24.325351,000030,國道3號,0,166K+688,中港系統交流道,大甲交流道,0000300116600B,NE,N,4,4
VD-N3-N-168.504-N-LOOP,NFB-CR,0,1,5,1,120.616442,24.310581,000030,國道3號,0,168K+503,中港系統交流道,大甲交流道,0000300116850B,NE,N,3,3
VD-N3-N-171.472-M-RS,NFB-CR,0,2,1,1,120.60162,24.288896,000030,國道3號,0,171K+472,清水服務區,中港系統交流道,0000300117100B,N,N,3,3
VD-N3-N-172-R-EN-1-北上入口,NFB-CR,0,1,5,2,120.59829,24.27949,000030,國道3號,0,172K+400,沙鹿交流道,清水服務區,0000301184010B,N,N,1,1
VD-N3-N-172-R-SE-1-北上出口,NFB-CR,0,1,5,2,120.59753,24.278366,000030,國道3號,0,172K+400,沙鹿交流道,清水服務區,0000301184000B,E,N,1,1
VD-N3-N-172.712-N-LOOP,NFB-CR,0,1,5,1,120.59688,24.278761,000030,國道3號,0,172K+712,沙鹿交流道,清水服務區,0000300117240B,NE,N,3,3
VD-N3-N-173.832-M-RS,NFB-CR,0,2,1,1,120.591243,24.270183,000030,國道3號,0,173K+832,沙鹿交流道,清水服務區,0000300117310B,NE,N,3,3
VD-N3-N-174.992-M-RS,NFB-CR,0,2,1,1,120.588654,24.260096,000030,國道3號,0,174K+992,沙鹿交流道,清水服務區,0000300117400B,N,N,3,3
VD-N3-N-176.027-N-LOOP,NFB-CR,0,1,5,1,120.590238,24.250766,000030,國道3號,0,176K+027,沙鹿交流道,清水服務區,0000300117600B,N,N,3,3
VD-N3-N-176-I-WN-22X-北上入口2-沙鹿,NFB-CR,0,1,5,2,120.592431,24.248956,000030,國道3號,0,176K+100,龍井交流道,沙鹿交流道,0000301134030B,S,N,1,1
VD-N3-N-176-I-EN-21X-北上入口2-台中,NFB-CR,0,1,5,2,120.59194,24.251,000030,國道3號,0,176K+100,龍井交流道,沙鹿交流道,0000301134070B,NW,N,1,1
VD-N3-N-176-I-EN-21-北上入口1-台中,NFB-CR,0,1,5,2,120.591342,24.251844,000030,國道3號,0,176K+100,龍井交流道,沙鹿交流道,0000301134070B,NW,N,1,1
VD-N3-N-176-I-WN-22Y-北上入口3-沙鹿,NFB-CR,0,1,5,2,120.59248,24.249414,000030,國道3號,0,176K+100,龍井交流道,沙鹿交流道,0000301134030B,S,N,1,1
VD-N3-N-176-I-EN-22-北上入口1-沙鹿,NFB-CR,0,1,5,2,120.590389,24.251347,000030,國道3號,0,176K+100,龍井交流道,沙鹿交流道,0000301134060B,N,N,1,1
VD-N3-N-176-O-SE-21-北上出口-台中,NFB-CR,0,1,5,2,120.592273,24.248445,000030,國道3號,0,176K+100,龍井交流道,沙鹿交流道,0000301134010B,NE,N,1,1
VD-N3-N-176-O-SW-22-北上出口-沙鹿,NFB-CR,0,1,5,2,120.591287,24.251492,000030,國道3號,0,176K+100,龍井交流道,沙鹿交流道,0000301134050B,SE,N,1,1
VD-N3-N-177.162-M-LOOP,NFB-CR,0,1,5,1,120.593852,24.241143,000030,國道3號,0,177K+162,龍井交流道,沙鹿交流道,0000300117700B,N,N,3,3
VD-N3-N-178.322-M-RS,NFB-CR,0,2,1,1,120.591983,24.231001,000030,國道3號,0,178K+322,龍井交流道,沙鹿交流道,0000300117800B,NE,N,3,3
VD-N3-N-179.422-M-RS,NFB-CR,0,2,1,1,120.586869,24.22229,000030,國道3號,0,179K+422,龍井交流道,沙鹿交流道,0000300117900B,N,N,3,3
VD-N3-N-180.462-M-RS,NFB-CR,0,2,1,1,120.583946,24.213266,000030,國道3號,0,180K+462,龍井交流道,沙鹿交流道,0000300118000B,N,N,3,3
VD-N3-N-182.712-N-LOOP,NFB-CR,0,1,5,1,120.573044,24.195773,000030,國道3號,0,182K+712,龍井交流道,沙鹿交流道,0000300118230B,NE,N,4,4
VD-N3-N-182-I-EN-21X-北上入口2-台中,NFB-CR,0,1,5,2,120.576096,24.198722,000030,國道3號,0,182K+800,和美交流道,龍井交流道,0000301135070B,N,N,1,1
VD-N3-N-182-I-EN-21-北上入口1-台中,NFB-CR,0,1,5,2,120.573547,24.193816,000030,國道3號,0,182K+800,和美交流道,龍井交流道,0000301135070B,N,N,1,1
VD-N3-N-182-I-WN-22Y-北上入口3-龍井,NFB-CR,0,1,5,2,120.572055,24.193358,000030,國道3號,0,182K+800,和美交流道,龍井交流道,0000301135030B,W,N,1,1
VD-N3-N-182-I-WN-22-北上入口1-龍井,NFB-CR,0,1,5,2,120.573072,24.195535,000030,國道3號,0,182K+800,和美交流道,龍井交流道,0000301135060B,NE,N,1,1
VD-N3-N-182-O-SE-21-北上出口-台中,NFB-CR,0,1,5,2,120.570976,24.193248,000030,國道3號,0,182K+800,和美交流道,龍井交流道,0000301135010B,SE,N,1,1
VD-N3-N-182-O-SW-22-北上出口-龍井,NFB-CR,0,1,5,2,120.573526,24.1949,000030,國道3號,0,182K+800,和美交流道,龍井交流道,0000301135050B,SW,N,1,1
VD-N3-N-182-I-WN-22X-北上入口2-龍井,NFB-CR,0,1,5,2,120.571321,24.193208,000030,國道3號,0,182K+800,和美交流道,龍井交流道,0000301135030B,W,N,1,1
VD-N3-N-183.822-M-LOOP,NFB-CR,0,1,5,1,120.563504,24.191171,000030,國道3號,0,183K+822,和美交流道,龍井交流道,0000300118360B,E,N,4,4
VD-N3-N-184.942-M-RS,NFB-CR,0,2,1,1,120.553781,24.18677,000030,國道3號,0,184K+942,和美交流道,龍井交流道,0000300118400B,NE,N,4,4
VD-N3-N-186.072-M-RS,NFB-CR,0,2,1,1,120.548394,24.177967,000030,國道3號,0,186K+072,和美交流道,龍井交流道,0000300118600B,NE,N,3,3
VD-N3-N-187.422-M-RS,NFB-CR,0,2,1,1,120.53783,24.170785,000030,國道3號,0,187K+422,和美交流道,龍井交流道,0000300118700B,NE,N,3,3
VD-N3-N-188.533-M-RS,NFB-CR,0,2,1,1,120.530539,24.163451,000030,國道3號,0,188K+533,和美交流道,龍井交流道,0000300118800B,NE,N,3,3
VD-N3-N-189.737-M-RS,NFB-CR,0,2,1,1,120.522294,24.155588,000030,國道3號,0,189K+737,和美交流道,龍井交流道,0000300118900B,NE,N,3,3
VD-N3-N-190.847-M-RS,NFB-CR,0,2,1,1,120.519298,24.146365,000030,國道3號,0,190K+847,和美交流道,龍井交流道,0000300119000N,N,N,4,4
